gene_id	go_id
Potri.014G171900	GO:0003676
Potri.014G172200	GO:0016021
Potri.014G172300	GO:0003746
Potri.014G172300	GO:0005622
Potri.014G172300	GO:0006414
Potri.014G172400	GO:0009765
Potri.014G172400	GO:0016020
Potri.014G173000	GO:0006284
Potri.014G173100	GO:0004616
Potri.014G173100	GO:0051287
Potri.014G173100	GO:0055114
Potri.014G173600	GO:0016021
Potri.014G174000	GO:0003735
Potri.014G174000	GO:0005622
Potri.014G174000	GO:0005840
Potri.014G174000	GO:0006412
Potri.014G174000	GO:0008097
Potri.014G174200	GO:0003924
Potri.014G174400	GO:0003723
Potri.014G174400	GO:0033897
Potri.014G175000	GO:0008152
Potri.014G175000	GO:0016758
Potri.014G175300	GO:0005515
Potri.014G175300	GO:0051321
Potri.014G175500	GO:0003723
Potri.014G175500	GO:0008168
Potri.014G175500	GO:0032259
Potri.014G175600	GO:0009522
Potri.014G175600	GO:0009538
Potri.014G175600	GO:0015979
Potri.014G176500	GO:0006355
Potri.014G176600	GO:0006355
Potri.014G176900	GO:0003723
Potri.014G177200	GO:0005515
Potri.014G177200	GO:0016702
Potri.014G177200	GO:0046872
Potri.014G177200	GO:0055114
Potri.014G177300	GO:0016491
Potri.014G177300	GO:0055114
Potri.014G177400	GO:0005634
Potri.014G177500	GO:0004185
Potri.014G177500	GO:0006508
Potri.014G177700	GO:0005507
Potri.014G177700	GO:0016491
Potri.014G177700	GO:0055114
Potri.014G178000	GO:0016020
Potri.014G178300	GO:0005975
Potri.014G178300	GO:0008152
Potri.014G178300	GO:0016758
Potri.014G178300	GO:0030259
Potri.014G178500	GO:0006886
Potri.014G178500	GO:0006888
Potri.014G178500	GO:0008270
Potri.014G178500	GO:0030127
Potri.014G178800	GO:0030001
Potri.014G178800	GO:0046872
Potri.014G178900	GO:0009790
Potri.014G179000	GO:0003824
Potri.014G179000	GO:0008152
Potri.014G179100	GO:0005506
Potri.014G179100	GO:0016705
Potri.014G179100	GO:0020037
Potri.014G179100	GO:0055114
Potri.014G179300	GO:0004672
Potri.014G179300	GO:0006468
Potri.014G179400	GO:0005215
Potri.014G179400	GO:0006810
Potri.014G179400	GO:0016020
Potri.014G179400	GO:0016021
Potri.014G179400	GO:0055085
Potri.014G179600	GO:0000287
Potri.014G179600	GO:0004749
Potri.014G179600	GO:0009165
Potri.014G179700	GO:0005515
Potri.014G180100	GO:0005524
Potri.014G180100	GO:0006810
Potri.014G180100	GO:0016021
Potri.014G180100	GO:0016887
Potri.014G180100	GO:0042626
Potri.014G180100	GO:0055085
Potri.014G180200	GO:0017108
Potri.014G180200	GO:0033567
Potri.014G180200	GO:0043142
Potri.014G180300	GO:0005506
Potri.014G180300	GO:0006633
Potri.014G180300	GO:0016491
Potri.014G180300	GO:0055114
Potri.014G180500	GO:0005506
Potri.014G180500	GO:0016705
Potri.014G180500	GO:0020037
Potri.014G180500	GO:0055114
Potri.014G180800	GO:0005515
Potri.014G181700	GO:0005515
Potri.014G181800	GO:0004347
Potri.014G181800	GO:0006094
Potri.014G181800	GO:0006096
Potri.014G181900	GO:0006357
Potri.014G181900	GO:0032777
Potri.014G181900	GO:0035267
Potri.014G182000	GO:0004553
Potri.014G182000	GO:0005975
Potri.014G182200	GO:0004553
Potri.014G182200	GO:0005975
Potri.014G182300	GO:0016787
Potri.014G182300	GO:0046080
Potri.014G182500	GO:0004553
Potri.014G182500	GO:0005975
Potri.014G182600	GO:0004553
Potri.014G182600	GO:0005975
Potri.014G182700	GO:0004553
Potri.014G182700	GO:0005975
Potri.014G182800	GO:0004553
Potri.014G182800	GO:0005975
Potri.014G183000	GO:0004553
Potri.014G183000	GO:0005975
Potri.014G183200	GO:0016787
Potri.014G183200	GO:0046080
Potri.014G183500	GO:0004553
Potri.014G183500	GO:0005975
Potri.014G183800	GO:0004553
Potri.014G183800	GO:0005975
Potri.014G184000	GO:0016787
Potri.014G184000	GO:0046080
Potri.014G184100	GO:0004553
Potri.014G184100	GO:0005975
Potri.014G184200	GO:0004553
Potri.014G184200	GO:0005975
Potri.014G184300	GO:0004553
Potri.014G184300	GO:0005975
Potri.014G184400	GO:0004553
Potri.014G184400	GO:0005975
Potri.014G184600	GO:0004553
Potri.014G184600	GO:0005975
Potri.014G184900	GO:0004553
Potri.014G184900	GO:0005975
Potri.014G185000	GO:0016787
Potri.014G185000	GO:0046080
Potri.014G185100	GO:0004553
Potri.014G185100	GO:0005975
Potri.014G186800	GO:0004640
Potri.014G186800	GO:0006568
Potri.014G187000	GO:0006284
Potri.014G187300	GO:0006284
Potri.014G187500	GO:0006284
Potri.014G188100	GO:0033926
Potri.014G188200	GO:0033926
Potri.014G188300	GO:0009521
Potri.014G188300	GO:0009767
Potri.014G188300	GO:0016020
Potri.014G188300	GO:0016168
Potri.014G188300	GO:0019684
Potri.014G188400	GO:0004640
Potri.014G188400	GO:0006568
Potri.014G189400	GO:0006284
Potri.014G189500	GO:0006810
Potri.014G189500	GO:0016021
Potri.014G189600	GO:0000724
Potri.014G189600	GO:0006281
Potri.014G190500	GO:0003677
Potri.014G190600	GO:0016255
Potri.014G190600	GO:0042765
Potri.014G190800	GO:0005515
Potri.014G191000	GO:0003735
Potri.014G191000	GO:0005622
Potri.014G191000	GO:0005840
Potri.014G191000	GO:0006412
Potri.014G191100	GO:0051225
Potri.014G191100	GO:0070652
Potri.014G191400	GO:0005515
Potri.014G191400	GO:0008270
Potri.014G191500	GO:0005783
Potri.014G191500	GO:0006886
Potri.014G191500	GO:0016021
Potri.014G191600	GO:0016787
Potri.014G191700	GO:0005783
Potri.014G191700	GO:0006886
Potri.014G191700	GO:0016021
Potri.014G191900	GO:0016787
Potri.014G192300	GO:0005515
Potri.014G192500	GO:0005515
Potri.014G192500	GO:0005634
Potri.014G192500	GO:0008270
Potri.014G192500	GO:0018024
Potri.014G192500	GO:0034968
Potri.014G192600	GO:0005741
Potri.014G192600	GO:0006886
Potri.014G192900	GO:0003676
Potri.014G192900	GO:0005622
Potri.014G192900	GO:0006810
Potri.014G193200	GO:0004252
Potri.014G193200	GO:0006508
Potri.014G193400	GO:0005524
Potri.014G193400	GO:0006810
Potri.014G193400	GO:0016021
Potri.014G193400	GO:0016887
Potri.014G193400	GO:0042626
Potri.014G193400	GO:0055085
Potri.014G193500	GO:0005515
Potri.014G193600	GO:0008519
Potri.014G193600	GO:0016020
Potri.014G193600	GO:0072488
Potri.014G193700	GO:0008519
Potri.014G193700	GO:0015696
Potri.014G193700	GO:0016020
Potri.014G193700	GO:0072488
Potri.014G193800	GO:0008270
Potri.014G193800	GO:0016491
Potri.014G193800	GO:0055114
Potri.014G193900	GO:0005515
Potri.014G194100	GO:0005515
Potri.014G194300	GO:0004672
Potri.014G194300	GO:0006468
Potri.014G194700	GO:0005524
Potri.014G194800	GO:0005515
Potri.014G194900	GO:0000079
Potri.014G194900	GO:0006355
Potri.014G194900	GO:0016538
Potri.014G194900	GO:0016592
Potri.014G194900	GO:0019901
Potri.014G195000	GO:0003934
Potri.014G195000	GO:0005737
Potri.014G195000	GO:0046654
Potri.014G195100	GO:0004672
Potri.014G195100	GO:0005515
Potri.014G195100	GO:0005524
Potri.014G195100	GO:0006468
Potri.014G195200	GO:0004672
Potri.014G195200	GO:0005515
Potri.014G195200	GO:0005524
Potri.014G195200	GO:0006468
Potri.014G195300	GO:0003676
Potri.014G195500	GO:0006629
Potri.014G195500	GO:0008374
Potri.014G195700	GO:0003824
Potri.014G195700	GO:0008152
Potri.014G195800	GO:0010038
Potri.014G195800	GO:0016756
Potri.014G195800	GO:0046872
Potri.014G195800	GO:0046938
Potri.014G195900	GO:0010038
Potri.014G195900	GO:0016756
Potri.014G195900	GO:0046872
Potri.014G195900	GO:0046938
Potri.014G196200	GO:0006633
Potri.014G196200	GO:0008610
Potri.014G196200	GO:0016020
Potri.014G196200	GO:0016747
Potri.014G196400	GO:0005737
Potri.014G196600	GO:0004672
Potri.014G196600	GO:0005515
Potri.014G196600	GO:0006468
Potri.014G197100	GO:0003735
Potri.014G197100	GO:0005622
Potri.014G197100	GO:0005840
Potri.014G197100	GO:0006412
Potri.014G197100	GO:0008097
Potri.014G197500	GO:0016021
Potri.014G197800	GO:0003677
Potri.014G197900	GO:0004616
Potri.014G197900	GO:0051287
Potri.014G197900	GO:0055114
Potri.014G198000	GO:0006284
Potri.014G198400	GO:0009765
Potri.014G198400	GO:0016020
Potri.015G000200	GO:0005524
Potri.015G000200	GO:0006810
Potri.015G000200	GO:0016021
Potri.015G000200	GO:0016887
Potri.015G000200	GO:0042626
Potri.015G000200	GO:0055085
Potri.015G000600	GO:0005515
Potri.015G001000	GO:0004540
Potri.015G001000	GO:0008033
Potri.015G001200	GO:0004540
Potri.015G001200	GO:0008033
Potri.015G001600	GO:0004540
Potri.015G001600	GO:0008033
Potri.015G001900	GO:0016020
Potri.015G002100	GO:0005515
Potri.015G002200	GO:0044238
Potri.015G002300	GO:0000160
Potri.015G002300	GO:0005515
Potri.015G002600	GO:0005515
Potri.015G002600	GO:0007275
Potri.015G002800	GO:0016491
Potri.015G002800	GO:0055114
Potri.015G002900	GO:0003677
Potri.015G002900	GO:0006355
Potri.015G003000	GO:0003677
Potri.015G003000	GO:0003899
Potri.015G003000	GO:0006351
Potri.015G003000	GO:0032549
Potri.015G003100	GO:0008171
Potri.015G003100	GO:0046983
Potri.015G003500	GO:0004601
Potri.015G003500	GO:0006979
Potri.015G003500	GO:0020037
Potri.015G003500	GO:0055114
Potri.015G003600	GO:0004601
Potri.015G003600	GO:0006979
Potri.015G003600	GO:0020037
Potri.015G003600	GO:0055114
Potri.015G003800	GO:0030001
Potri.015G003800	GO:0046872
Potri.015G003900	GO:0030001
Potri.015G003900	GO:0046872
Potri.015G004000	GO:0008152
Potri.015G004000	GO:0016787
Potri.015G004100	GO:0003677
Potri.015G004100	GO:0006355
Potri.015G004500	GO:0004672
Potri.015G004500	GO:0006468
Potri.015G004500	GO:0030246
Potri.015G004600	GO:0003676
Potri.015G005000	GO:0008289
Potri.015G005200	GO:0003690
Potri.015G005200	GO:0005739
Potri.015G005200	GO:0006355
Potri.015G005400	GO:0003676
Potri.015G005500	GO:0003676
Potri.015G005900	GO:0005515
Potri.015G006000	GO:0005524
Potri.015G006000	GO:0016020
Potri.015G006000	GO:0016887
Potri.015G006100	GO:0005506
Potri.015G006100	GO:0016705
Potri.015G006100	GO:0020037
Potri.015G006100	GO:0055114
Potri.015G006200	GO:0005524
Potri.015G006200	GO:0005634
Potri.015G006200	GO:0006351
Potri.015G006200	GO:0006355
Potri.015G006200	GO:0032502
Potri.015G006800	GO:0009733
Potri.015G007000	GO:0003677
Potri.015G007000	GO:0006355
Potri.015G007100	GO:0003735
Potri.015G007100	GO:0005840
Potri.015G007100	GO:0006412
Potri.015G007200	GO:0005975
Potri.015G007300	GO:0005975
Potri.015G007500	GO:0016773
Potri.015G007700	GO:0005524
Potri.015G007700	GO:0016887
Potri.015G007800	GO:0005524
Potri.015G008100	GO:0015098
Potri.015G008100	GO:0015689
Potri.015G008100	GO:0016021
Potri.015G008300	GO:0005634
Potri.015G008300	GO:0010223
Potri.015G008400	GO:0005975
Potri.015G008500	GO:0006890
Potri.015G008700	GO:0004386
Potri.015G009000	GO:0000398
Potri.015G009000	GO:0003676
Potri.015G009000	GO:0017069
Potri.015G009300	GO:0003677
Potri.015G009300	GO:0006355
Potri.015G009500	GO:0003676
Potri.015G009500	GO:0006139
Potri.015G009500	GO:0008408
Potri.015G009600	GO:0005515
Potri.015G009700	GO:0005515
Potri.015G010100	GO:0004553
Potri.015G010100	GO:0005975
Potri.015G010200	GO:0000062
Potri.015G010300	GO:0005509
Potri.015G010400	GO:0006886
Potri.015G010400	GO:0008536
Potri.015G010600	GO:0003824
Potri.015G010600	GO:0004722
Potri.015G010600	GO:0006470
Potri.015G011000	GO:0005515
Potri.015G011100	GO:0003723
Potri.015G011200	GO:0005515
Potri.015G012200	GO:0009966
Potri.015G012500	GO:0005515
Potri.015G012900	GO:0005524
Potri.015G013000	GO:0005634
Potri.015G013000	GO:0006511
Potri.015G013000	GO:0007275
Potri.015G013400	GO:0006508
Potri.015G013500	GO:0005515
Potri.015G013600	GO:0005515
Potri.015G013600	GO:0016773
Potri.015G013700	GO:0004857
Potri.015G013700	GO:0005618
Potri.015G013700	GO:0030599
Potri.015G013700	GO:0042545
Potri.015G014000	GO:0005515
Potri.015G014300	GO:0005515
Potri.015G015200	GO:0003677
Potri.015G015300	GO:0003677
Potri.015G015500	GO:0003677
Potri.015G015800	GO:0003677
Potri.015G015900	GO:0003677
Potri.015G016000	GO:0003677
Potri.015G016100	GO:0003677
Potri.015G016200	GO:0003677
Potri.015G016700	GO:0003677
Potri.015G017000	GO:0003677
Potri.015G017100	GO:0004672
Potri.015G017100	GO:0005524
Potri.015G017100	GO:0006468
Potri.015G017300	GO:0006810
Potri.015G017300	GO:0016021
Potri.015G017300	GO:0016192
Potri.015G017500	GO:0006537
Potri.015G017500	GO:0006807
Potri.015G017500	GO:0008152
Potri.015G017500	GO:0015930
Potri.015G017500	GO:0016491
Potri.015G017500	GO:0016638
Potri.015G017500	GO:0055114
Potri.015G017800	GO:0005515
Potri.015G017800	GO:0008270
Potri.015G017800	GO:0030247
Potri.015G017900	GO:0004672
Potri.015G017900	GO:0005524
Potri.015G017900	GO:0006468
Potri.015G018000	GO:0004672
Potri.015G018000	GO:0005524
Potri.015G018000	GO:0006468
Potri.015G018100	GO:0004672
Potri.015G018100	GO:0005524
Potri.015G018100	GO:0006468
Potri.015G018200	GO:0004672
Potri.015G018200	GO:0005524
Potri.015G018200	GO:0006468
Potri.015G018500	GO:0004672
Potri.015G018500	GO:0005524
Potri.015G018500	GO:0006468
Potri.015G018600	GO:0004672
Potri.015G018600	GO:0005524
Potri.015G018600	GO:0006468
Potri.015G018600	GO:0030247
Potri.015G018700	GO:0004672
Potri.015G018700	GO:0005524
Potri.015G018700	GO:0006468
Potri.015G018800	GO:0003824
Potri.015G018800	GO:0004722
Potri.015G018800	GO:0006470
Potri.015G019100	GO:0005216
Potri.015G019100	GO:0006811
Potri.015G019100	GO:0016020
Potri.015G019100	GO:0055085
Potri.015G019200	GO:0003824
Potri.015G019200	GO:0004722
Potri.015G019200	GO:0006470
Potri.015G019300	GO:0005515
Potri.015G019800	GO:0009916
Potri.015G019800	GO:0055114
Potri.015G020000	GO:0003677
Potri.015G020000	GO:0006355
Potri.015G020100	GO:0009523
Potri.015G020100	GO:0009539
Potri.015G020100	GO:0015979
Potri.015G020100	GO:0016020
Potri.015G020300	GO:0003824
Potri.015G020300	GO:0005992
Potri.015G020400	GO:0016779
Potri.015G020700	GO:0004222
Potri.015G020700	GO:0005524
Potri.015G020700	GO:0006508
Potri.015G020700	GO:0016887
Potri.015G022100	GO:0003677
Potri.015G022100	GO:0003700
Potri.015G022100	GO:0006352
Potri.015G022100	GO:0006355
Potri.015G022100	GO:0016987
Potri.015G022300	GO:0046983
Potri.015G022400	GO:0004326
Potri.015G022400	GO:0005524
Potri.015G022400	GO:0009058
Potri.015G022400	GO:0009396
Potri.015G022800	GO:0016021
Potri.015G022800	GO:0055085
Potri.015G023200	GO:0003700
Potri.015G023200	GO:0006355
Potri.015G023300	GO:0005515
Potri.015G023400	GO:0003774
Potri.015G023400	GO:0016459
Potri.015G023500	GO:0004672
Potri.015G023500	GO:0005524
Potri.015G023500	GO:0006468
Potri.015G023700	GO:0006486
Potri.015G023700	GO:0008378
Potri.015G023700	GO:0016020
Potri.015G023800	GO:0005524
Potri.015G023800	GO:0006810
Potri.015G023800	GO:0016021
Potri.015G023800	GO:0016887
Potri.015G023800	GO:0042626
Potri.015G023800	GO:0055085
Potri.015G023900	GO:0004553
Potri.015G023900	GO:0005975
Potri.015G024000	GO:0004553
Potri.015G024000	GO:0005975
Potri.015G024100	GO:0004553
Potri.015G024100	GO:0005975
Potri.015G024200	GO:0004553
Potri.015G024200	GO:0005975
Potri.015G024400	GO:0003676
Potri.015G024400	GO:0004386
Potri.015G024400	GO:0005524
Potri.015G024500	GO:0005515
Potri.015G024600	GO:0005515
Potri.015G024800	GO:0005515
Potri.015G025100	GO:0005515
Potri.015G025200	GO:0005515
Potri.015G025300	GO:0005515
Potri.015G025800	GO:0005515
Potri.015G025900	GO:0016491
Potri.015G025900	GO:0050660
Potri.015G025900	GO:0055114
Potri.015G026000	GO:0005515
Potri.015G026100	GO:0005515
Potri.015G026200	GO:0005643
Potri.015G026200	GO:0006810
Potri.015G026300	GO:0004672
Potri.015G026300	GO:0005524
Potri.015G026300	GO:0006468
Potri.015G026300	GO:0048544
Potri.015G026400	GO:0006629
Potri.015G026500	GO:0006629
Potri.015G026700	GO:0006873
Potri.015G026700	GO:0008308
Potri.015G026700	GO:0016021
Potri.015G026700	GO:0055085
Potri.015G026800	GO:0006873
Potri.015G026800	GO:0008308
Potri.015G026800	GO:0016021
Potri.015G026900	GO:0006281
Potri.015G026900	GO:0006310
Potri.015G026900	GO:0009378
Potri.015G027600	GO:0005524
Potri.015G027600	GO:0016020
Potri.015G027600	GO:0016887
Potri.015G027700	GO:0008152
Potri.015G027700	GO:0016758
Potri.015G027800	GO:0008152
Potri.015G027800	GO:0016758
Potri.015G027900	GO:0008152
Potri.015G027900	GO:0016758
Potri.015G028000	GO:0005506
Potri.015G028000	GO:0016705
Potri.015G028000	GO:0020037
Potri.015G028000	GO:0055114
Potri.015G028200	GO:0003824
Potri.015G028200	GO:0008152
Potri.015G028200	GO:0048037
Potri.015G028300	GO:0004576
Potri.015G028300	GO:0006486
Potri.015G028300	GO:0016020
Potri.015G028400	GO:0005515
Potri.015G028400	GO:0008270
Potri.015G028500	GO:0005515
Potri.015G028600	GO:0005515
Potri.015G028900	GO:0008152
Potri.015G028900	GO:0016491
Potri.015G029000	GO:0003676
Potri.015G029000	GO:0005515
Potri.015G029100	GO:0005985
Potri.015G029100	GO:0016157
Potri.015G029400	GO:0016021
Potri.015G029400	GO:0055085
Potri.015G029500	GO:0003735
Potri.015G029500	GO:0005622
Potri.015G029500	GO:0005840
Potri.015G029500	GO:0006412
Potri.015G029700	GO:0005515
Potri.015G030000	GO:0003677
Potri.015G030200	GO:0003677
Potri.015G030200	GO:0006355
Potri.015G030600	GO:0005737
Potri.015G030600	GO:0016627
Potri.015G030600	GO:0055114
Potri.015G030700	GO:0004672
Potri.015G030700	GO:0005524
Potri.015G030700	GO:0006468
Potri.015G030800	GO:0005783
Potri.015G030800	GO:0006886
Potri.015G030800	GO:0016021
Potri.015G031000	GO:0004842
Potri.015G031000	GO:0016567
Potri.015G031100	GO:0003924
Potri.015G031100	GO:0004871
Potri.015G031100	GO:0007186
Potri.015G031100	GO:0019001
Potri.015G031100	GO:0031683
Potri.015G031300	GO:0016787
Potri.015G031400	GO:0016787
Potri.015G031800	GO:0005509
Potri.015G031800	GO:0005544
Potri.015G032100	GO:0000287
Potri.015G032100	GO:0008152
Potri.015G032100	GO:0010333
Potri.015G032100	GO:0016829
Potri.015G032500	GO:0004371
Potri.015G032500	GO:0006071
Potri.015G033400	GO:0004672
Potri.015G033400	GO:0006468
Potri.015G033700	GO:0003723
Potri.015G033700	GO:0003735
Potri.015G033700	GO:0005622
Potri.015G033700	GO:0005840
Potri.015G033700	GO:0006412
Potri.015G033900	GO:0005216
Potri.015G033900	GO:0006811
Potri.015G033900	GO:0016020
Potri.015G033900	GO:0055085
Potri.015G034000	GO:0005216
Potri.015G034000	GO:0006811
Potri.015G034000	GO:0016020
Potri.015G034000	GO:0055085
Potri.015G034100	GO:0003677
Potri.015G034100	GO:0008289
Potri.015G034200	GO:0015079
Potri.015G034200	GO:0016020
Potri.015G034200	GO:0071805
Potri.015G034400	GO:0005634
Potri.015G034500	GO:0003700
Potri.015G034500	GO:0005634
Potri.015G034500	GO:0006355
Potri.015G034500	GO:0008270
Potri.015G034600	GO:0009058
Potri.015G034600	GO:0030170
Potri.015G034700	GO:0004356
Potri.015G034700	GO:0006542
Potri.015G034700	GO:0006807
Potri.015G035000	GO:0016787
Potri.015G035200	GO:0004672
Potri.015G035200	GO:0005515
Potri.015G035200	GO:0005524
Potri.015G035200	GO:0006468
Potri.015G035300	GO:0031072
Potri.015G035300	GO:0051082
Potri.015G035400	GO:0005783
Potri.015G035400	GO:0006886
Potri.015G035400	GO:0016021
Potri.015G035500	GO:0004672
Potri.015G035500	GO:0005515
Potri.015G035500	GO:0005524
Potri.015G035500	GO:0006468
Potri.015G035600	GO:0004672
Potri.015G035600	GO:0006468
Potri.015G036000	GO:0045454
Potri.015G036100	GO:0005524
Potri.015G036100	GO:0016020
Potri.015G036100	GO:0016887
Potri.015G036600	GO:0004721
Potri.015G036600	GO:0005634
Potri.015G036600	GO:0006397
Potri.015G036700	GO:0006614
Potri.015G036700	GO:0008312
Potri.015G036700	GO:0048500
Potri.015G037000	GO:0004616
Potri.015G037000	GO:0005975
Potri.015G037000	GO:0008270
Potri.015G037000	GO:0016832
Potri.015G037000	GO:0051287
Potri.015G037000	GO:0055114
Potri.015G037100	GO:0003735
Potri.015G037100	GO:0005622
Potri.015G037100	GO:0005840
Potri.015G037100	GO:0006412
Potri.015G037200	GO:0003676
Potri.015G037200	GO:0005524
Potri.015G037300	GO:0003735
Potri.015G037300	GO:0005622
Potri.015G037300	GO:0005840
Potri.015G037300	GO:0006412
Potri.015G037400	GO:0004672
Potri.015G037400	GO:0005515
Potri.015G037400	GO:0005524
Potri.015G037400	GO:0006468
Potri.015G037700	GO:0009058
Potri.015G037700	GO:0016844
Potri.015G037800	GO:0016491
Potri.015G037800	GO:0045454
Potri.015G037800	GO:0055114
Potri.015G038200	GO:0008270
Potri.015G038300	GO:0005515
Potri.015G038400	GO:0003690
Potri.015G038400	GO:0005739
Potri.015G038400	GO:0006355
Potri.015G038500	GO:0003690
Potri.015G038500	GO:0005739
Potri.015G038500	GO:0006355
Potri.015G038600	GO:0016884
Potri.015G038700	GO:0016021
Potri.015G038700	GO:0055085
Potri.015G038800	GO:0003924
Potri.015G038800	GO:0005874
Potri.015G038800	GO:0007017
Potri.015G039000	GO:0008152
Potri.015G039000	GO:0008168
Potri.015G039100	GO:0003677
Potri.015G039700	GO:0005525
Potri.015G040100	GO:0004672
Potri.015G040100	GO:0006468
Potri.015G040200	GO:0000786
Potri.015G040200	GO:0003677
Potri.015G040200	GO:0005634
Potri.015G040200	GO:0006334
Potri.015G040300	GO:0004672
Potri.015G040300	GO:0005524
Potri.015G040300	GO:0006468
Potri.015G040400	GO:0005507
Potri.015G040400	GO:0016491
Potri.015G040400	GO:0055114
Potri.015G040600	GO:0005507
Potri.015G040600	GO:0016491
Potri.015G040600	GO:0055114
Potri.015G040700	GO:0005507
Potri.015G040700	GO:0016491
Potri.015G040700	GO:0055114
Potri.015G040800	GO:0005507
Potri.015G040800	GO:0016491
Potri.015G040800	GO:0055114
Potri.015G041200	GO:0005515
Potri.015G041300	GO:0004553
Potri.015G041300	GO:0005975
Potri.015G041400	GO:0004518
Potri.015G041400	GO:0006281
Potri.015G041600	GO:0005515
Potri.015G041700	GO:0005779
Potri.015G041700	GO:0007031
Potri.015G041800	GO:0006397
Potri.015G041900	GO:0008168
Potri.015G042000	GO:0005515
Potri.015G042200	GO:0016757
Potri.015G042300	GO:0016757
Potri.015G042500	GO:0003676
Potri.015G042500	GO:0004386
Potri.015G042500	GO:0005524
Potri.015G042600	GO:0005524
Potri.015G042900	GO:0016020
Potri.015G042900	GO:0016021
Potri.015G042900	GO:0022857
Potri.015G043000	GO:0003824
Potri.015G043000	GO:0004722
Potri.015G043000	GO:0006470
Potri.015G043200	GO:0003723
Potri.015G043200	GO:0004652
Potri.015G043200	GO:0005634
Potri.015G043200	GO:0016779
Potri.015G043200	GO:0043631
Potri.015G043300	GO:0016021
Potri.015G043400	GO:0008299
Potri.015G043500	GO:0005515
Potri.015G043500	GO:0007165
Potri.015G043600	GO:0005515
Potri.015G043600	GO:0007165
Potri.015G043900	GO:0005515
Potri.015G043900	GO:0008270
Potri.015G044400	GO:0003824
Potri.015G044400	GO:0008152
Potri.015G044600	GO:0003777
Potri.015G044600	GO:0005524
Potri.015G044600	GO:0005871
Potri.015G044600	GO:0007018
Potri.015G044600	GO:0008017
Potri.015G044800	GO:0004672
Potri.015G044800	GO:0005524
Potri.015G044800	GO:0006468
Potri.015G044900	GO:0004672
Potri.015G044900	GO:0006468
Potri.015G045100	GO:0004672
Potri.015G045100	GO:0006468
Potri.015G045200	GO:0004672
Potri.015G045200	GO:0005524
Potri.015G045200	GO:0006468
Potri.015G045200	GO:0030247
Potri.015G045300	GO:0005516
Potri.015G045300	GO:0006950
Potri.015G045400	GO:0008375
Potri.015G045400	GO:0016020
Potri.015G045500	GO:0008375
Potri.015G045500	GO:0016020
Potri.015G045600	GO:0006886
Potri.015G045600	GO:0016192
Potri.015G045600	GO:0030117
Potri.015G045800	GO:0005515
Potri.015G046100	GO:0003735
Potri.015G046100	GO:0005622
Potri.015G046100	GO:0005840
Potri.015G046100	GO:0006412
Potri.015G046300	GO:0046983
Potri.015G046700	GO:0005515
Potri.015G046800	GO:0003677
Potri.015G046800	GO:0006355
Potri.015G046900	GO:0003735
Potri.015G046900	GO:0005622
Potri.015G046900	GO:0005840
Potri.015G046900	GO:0006412
Potri.015G047300	GO:0005634
Potri.015G047300	GO:0016049
Potri.015G047300	GO:0016925
Potri.015G047300	GO:0019789
Potri.015G047300	GO:0031668
Potri.015G047400	GO:0003777
Potri.015G047400	GO:0005515
Potri.015G047400	GO:0005524
Potri.015G047400	GO:0005871
Potri.015G047400	GO:0007018
Potri.015G047400	GO:0008017
Potri.015G047500	GO:0006508
Potri.015G047500	GO:0008233
Potri.015G047700	GO:0003700
Potri.015G047700	GO:0006355
Potri.015G047700	GO:0043565
Potri.015G047900	GO:0005515
Potri.015G047900	GO:0008270
Potri.015G048000	GO:0046983
Potri.015G048300	GO:0003677
Potri.015G048300	GO:0006355
Potri.015G048500	GO:0003676
Potri.015G048500	GO:0008270
Potri.015G048700	GO:0016788
Potri.015G048700	GO:0051499
Potri.015G048800	GO:0005515
Potri.015G049100	GO:0016020
Potri.015G049100	GO:0016798
Potri.015G049300	GO:0003677
Potri.015G049500	GO:0005515
Potri.015G049600	GO:0005516
Potri.015G050200	GO:0003824
Potri.015G050200	GO:0050662
Potri.015G050800	GO:0008237
Potri.015G050800	GO:0008270
Potri.015G051200	GO:0015078
Potri.015G051200	GO:0015986
Potri.015G051800	GO:0004190
Potri.015G051800	GO:0006508
Potri.015G051900	GO:0005515
Potri.015G052000	GO:0009055
Potri.015G052400	GO:0005634
Potri.015G052400	GO:0008270
Potri.015G052500	GO:0000413
Potri.015G052500	GO:0003755
Potri.015G052500	GO:0006457
Potri.015G052700	GO:0000287
Potri.015G052700	GO:0004012
Potri.015G052700	GO:0005524
Potri.015G052700	GO:0015914
Potri.015G052700	GO:0016021
Potri.015G053300	GO:0004190
Potri.015G053300	GO:0006508
Potri.015G053400	GO:0015743
Potri.015G054500	GO:0003700
Potri.015G054500	GO:0006355
Potri.015G054600	GO:0005515
Potri.015G054600	GO:0005622
Potri.015G054600	GO:0008270
Potri.015G055000	GO:0005783
Potri.015G055000	GO:0016021
Potri.015G055200	GO:0004672
Potri.015G055200	GO:0006468
Potri.015G055300	GO:0004668
Potri.015G055300	GO:0009446
Potri.015G055400	GO:0005524
Potri.015G055400	GO:0008152
Potri.015G055400	GO:0016301
Potri.015G055500	GO:0000775
Potri.015G055500	GO:0005634
Potri.015G055500	GO:0007049
Potri.015G055500	GO:0007067
Potri.015G055600	GO:0016702
Potri.015G055600	GO:0055114
Potri.015G055700	GO:0016021
Potri.015G055800	GO:0000015
Potri.015G055800	GO:0000287
Potri.015G055800	GO:0004634
